reg_code;reg_desc;federal;act_num;act_desc;yr;act_vrp_acc;act_depr_acc;act_labor_acc
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a12;деърекэмнярэ он ноепюжхъл я медбхфхлшл хлсыеярбнл;2015;30127157,2;161123,47;3217349,78
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a12;деърекэмнярэ он ноепюжхъл я медбхфхлшл хлсыеярбнл;2016;29404134,01;156355,81;2748174,17
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a12;деърекэмнярэ он ноепюжхъл я медбхфхлшл хлсыеярбнл;2017;34050001,8;454615;3295275,44
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a13;деърекэмнярэ опнтеяяхнмюкэмюъ, мюсвмюъ х реумхвеяйюъ;2005;3637281,76;82139,85;3021733,3
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a13;деърекэмнярэ опнтеяяхнмюкэмюъ, мюсвмюъ х реумхвеяйюъ;2006;5154029,99;252632,17;2592177,02
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a13;деърекэмнярэ опнтеяяхнмюкэмюъ, мюсвмюъ х реумхвеяйюъ;2007;6994018,92;331301,22;3343718,25
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a13;деърекэмнярэ опнтеяяхнмюкэмюъ, мюсвмюъ х реумхвеяйюъ;2008;8287919,01;335276,14;3892947,64
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a13;деърекэмнярэ опнтеяяхнмюкэмюъ, мюсвмюъ х реумхвеяйюъ;2009;9655428,22;372322,02;2967137,93
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a13;деърекэмнярэ опнтеяяхнмюкэмюъ, мюсвмюъ х реумхвеяйюъ;2010;9751984,98;256606,4;3715958,4
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a13;деърекэмнярэ опнтеяяхнмюкэмюъ, мюсвмюъ х реумхвеяйюъ;2011;10171321,9;237900,7;3188887,63
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a13;деърекэмнярэ опнтеяяхнмюкэмюъ, мюсвмюъ х реумхвеяйюъ;2012;11025718,64;299067,28;3940825,35
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a13;деърекэмнярэ опнтеяяхнмюкэмюъ, мюсвмюъ х реумхвеяйюъ;2013;11356495,87;342955,61;4444196,64
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a13;деърекэмнярэ опнтеяяхнмюкэмюъ, мюсвмюъ х реумхвеяйюъ;2014;11606341,19;333983,77;4825882,95
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a13;деърекэмнярэ опнтеяяхнмюкэмюъ, мюсвмюъ х реумхвеяйюъ;2015;12778584;165300,59;4719627,92
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a13;деърекэмнярэ опнтеяяхнмюкэмюъ, мюсвмюъ х реумхвеяйюъ;2016;12471900,26;153383,76;5736331,38
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a13;деърекэмнярэ опнтеяяхнмюкэмюъ, мюсвмюъ х реумхвеяйюъ;2017;13619325,5;396533;4871022,7
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a14;деърекэмнярэ юдлхмхярпюрхбмюъ х яносрярбсчыхе днонкмхрекэмше сяксцх;2005;2747987,65;13078,04;889727,12
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a14;деърекэмнярэ юдлхмхярпюрхбмюъ х яносрярбсчыхе днонкмхрекэмше сяксцх;2006;3893899,84;40223,26;1227197,4
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a14;деърекэмнярэ юдлхмхярпюрхбмюъ х яносрярбсчыхе днонкмхрекэмше сяксцх;2007;5284022,27;52748,68;1652527,13
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a14;деърекэмнярэ юдлхмхярпюрхбмюъ х яносрярбсчыхе днонкмхрекэмше сяксцх;2008;6261571,34;53381,54;1962789,9
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a14;деърекэмнярэ юдлхмхярпюрхбмюъ х яносрярбсчыхе днонкмхрекэмше сяксцх;2009;7294732,6;59279,85;1816478,63
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a14;деърекэмнярэ юдлхмхярпюрхбмюъ х яносрярбсчыхе днонкмхрекэмше сяксцх;2010;7367681,79;40856,01;1800089,58
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a14;деърекэмнярэ юдлхмхярпюрхбмюъ х яносрярбсчыхе днонкмхрекэмше сяксцх;2011;7684493,25;37877,75;2273123,51
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a14;деърекэмнярэ юдлхмхярпюрхбмюъ х яносрярбсчыхе днонкмхрекэмше сяксцх;2012;8329994,99;47616,49;2313094,11
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a14;деърекэмнярэ юдлхмхярпюрхбмюъ х яносрярбсчыхе днонкмхрекэмше сяксцх;2013;8579899,15;54604,24;2460287,56
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a14;деърекэмнярэ юдлхмхярпюрхбмюъ х яносрярбсчыхе днонкмхрекэмше сяксцх;2014;8768658,72;53175,78;2416682,28
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a14;деърекэмнярэ юдлхмхярпюрхбмюъ х яносрярбсчыхе днонкмхрекэмше сяксцх;2015;9654294,99;26318,6;2544075,43
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a14;деърекэмнярэ юдлхмхярпюрхбмюъ х яносрярбсчыхе днонкмхрекэмше сяксцх;2016;9422596,94;24001,64;2424422,56
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a14;деърекэмнярэ юдлхмхярпюрхбмюъ х яносрярбсчыхе днонкмхрекэмше сяксцх;2017;10063336,6;59437;2318069,5
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a15;цнясдюпярбеммне сопюбкемхе х наеяоевемхе бнеммни аегноюямнярх янжхюкэмне наеяоевемхе;2005;24400836,09;0;8706031,59
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a15;цнясдюпярбеммне сопюбкемхе х наеяоевемхе бнеммни аегноюямнярх янжхюкэмне наеяоевемхе;2006;25547682,76;0;9755061,16
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a15;цнясдюпярбеммне сопюбкемхе х наеяоевемхе бнеммни аегноюямнярх янжхюкэмне наеяоевемхе;2007;27438219,98;12,73;11465652,35
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a15;цнясдюпярбеммне сопюбкемхе х наеяоевемхе бнеммни аегноюямнярх янжхюкэмне наеяоевемхе;2008;28014433,33;0;13400978,54
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a15;цнясдюпярбеммне сопюбкемхе х наеяоевемхе бнеммни аегноюямнярх янжхюкэмне наеяоевемхе;2009;25577190,67;235,33;13298830,59
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a15;цнясдюпярбеммне сопюбкемхе х наеяоевемхе бнеммни аегноюямнярх янжхюкэмне наеяоевемхе;2010;25628361,04;73,09;12975576,84
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a15;цнясдюпярбеммне сопюбкемхе х наеяоевемхе бнеммни аегноюямнярх янжхюкэмне наеяоевемхе;2011;25884649,09;0;13283743,57
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a15;цнясдюпярбеммне сопюбкемхе х наеяоевемхе бнеммни аегноюямнярх янжхюкэмне наеяоевемхе;2012;26039975,76;0;15420433,72
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a15;цнясдюпярбеммне сопюбкемхе х наеяоевемхе бнеммни аегноюямнярх янжхюкэмне наеяоевемхе;2013;25310858,09;1116,78;16063408,72
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a15;цнясдюпярбеммне сопюбкемхе х наеяоевемхе бнеммни аегноюямнярх янжхюкэмне наеяоевемхе;2014;25057766,91;112,14;15048628,23
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a15;цнясдюпярбеммне сопюбкемхе х наеяоевемхе бнеммни аегноюямнярх янжхюкэмне наеяоевемхе;2015;24356151,87;0;13067681,8
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a15;цнясдюпярбеммне сопюбкемхе х наеяоевемхе бнеммни аегноюямнярх янжхюкэмне наеяоевемхе;2016;23674185,12;49,7;12704634,49
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a15;цнясдюпярбеммне сопюбкемхе х наеяоевемхе бнеммни аегноюямнярх янжхюкэмне наеяоевемхе;2017;25094643,8;4820048;13218382,68
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a16;напюгнбюмхе;2005;15871653,88;6396,18;7736495,5
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a16;напюгнбюмхе;2006;16823966,19;49740,78;9605091,5
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a16;напюгнбюмхе;2007;16975383,59;44516,4;10389168,53
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a16;напюгнбюмхе;2008;17128169,02;35229,57;13029746,37
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a16;напюгнбюмхе;2009;19337708,07;35255,26;14103837,38
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a16;напюгнбюмхе;2010;18525533,34;39362,11;13404922,95
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a16;напюгнбюмхе;2011;18562586,92;38142,99;14299235,12
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a16;напюгнбюмхе;2012;18933843,32;30813,55;16354660,31
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a16;напюгнбюмхе;2013;19161057,72;23883,34;17545387,44
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a16;напюгнбюмхе;2014;19429327,33;19250,65;16904589,37
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a16;напюгнбюмхе;2015;19312759,1;14196,9;15746719,98
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a16;напюгнбюмхе;2016;19158265,9;9587,02;15856885,05
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a16;напюгнбюмхе;2017;19541437,1;829701;16107193,96
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a17;деърекэмнярэ б накюярх гдпюбннупюмемхъ х янжхюкэмшу сяксц;2005;16378097,65;16529,72;5436223,05
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a17;деърекэмнярэ б накюярх гдпюбннупюмемхъ х янжхюкэмшу сяксц;2006;17852130,86;15649,16;7167676,9
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a17;деърекэмнярэ б накюярх гдпюбннупюмемхъ х янжхюкэмшу сяксц;2007;20119357,84;33439,72;7882740,78
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a17;деърекэмнярэ б накюярх гдпюбннупюмемхъ х янжхюкэмшу сяксц;2008;20682706,39;36017,65;9017447,84
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a17;деърекэмнярэ б накюярх гдпюбннупюмемхъ х янжхюкэмшу сяксц;2009;22275291,79;39591,53;9052919,95
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a17;деърекэмнярэ б накюярх гдпюбннупюмемхъ х янжхюкэмшу сяксц;2010;22453502,2;39982,92;8587472,7
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a17;деърекэмнярэ б накюярх гдпюбннупюмемхъ х янжхюкэмшу сяксц;2011;23194469,3;38889,84;9874531,62
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a17;деърекэмнярэ б накюярх гдпюбннупюмемхъ х янжхюкэмшу сяксц;2012;24168645,53;42366,04;11110617,9
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a17;деърекэмнярэ б накюярх гдпюбннупюмемхъ х янжхюкэмшу сяксц;2013;24821215,12;50317,48;12466770,72
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a17;деърекэмнярэ б накюярх гдпюбннупюмемхъ х янжхюкэмшу сяксц;2014;24746758,87;58777,82;12891985,21
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a17;деърекэмнярэ б накюярх гдпюбннупюмемхъ х янжхюкэмшу сяксц;2015;25489175,13;30807,15;13036686,04
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a17;деърекэмнярэ б накюярх гдпюбннупюмемхъ х янжхюкэмшу сяксц;2016;25438206,4;50265,05;13190065,54
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a17;деърекэмнярэ б накюярх гдпюбннупюмемхъ х янжхюкэмшу сяксц;2017;25285594,7;1215348;12750483,89
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a18;деърекэмнярэ б накюярх йскэрспш, яонпрю, нпцюмхгюжхх днясцю х пюгбкевемхи;2005;2463174,67;68595,85;2046764,32
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a18;деърекэмнярэ б накюярх йскэрспш, яонпрю, нпцюмхгюжхх днясцю х пюгбкевемхи;2006;2716883,82;36255,92;2376839,64
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a18;деърекэмнярэ б накюярх йскэрспш, яонпрю, нпцюмхгюжхх днясцю х пюгбкевемхи;2007;3167886,92;128993,1;2560575,61
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a18;деърекэмнярэ б накюярх йскэрспш, яонпрю, нпцюмхгюжхх днясцю х пюгбкевемхи;2008;3459333,11;133722,02;3059015,12
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a18;деърекэмнярэ б накюярх йскэрспш, яонпрю, нпцюмхгюжхх днясцю х пюгбкевемхи;2009;3573491,74;133351;3395071,84
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a18;деърекэмнярэ б накюярх йскэрспш, яонпрю, нпцюмхгюжхх днясцю х пюгбкевемхи;2010;3705711,19;63732,95;3186873,16
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a18;деърекэмнярэ б накюярх йскэрспш, яонпрю, нпцюмхгюжхх днясцю х пюгбкевемхи;2011;4139280,95;71385,4;3387852,47
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a18;деърекэмнярэ б накюярх йскэрспш, яонпрю, нпцюмхгюжхх днясцю х пюгбкевемхи;2012;4515958,95;81133,88;3918470,97
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a18;деърекэмнярэ б накюярх йскэрспш, яонпрю, нпцюмхгюжхх днясцю х пюгбкевемхи;2013;4759821,54;86165,59;4091235,95
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a18;деърекэмнярэ б накюярх йскэрспш, яонпрю, нпцюмхгюжхх днясцю х пюгбкевемхи;2014;4640826,1;90379,41;3669798,97
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a18;деърекэмнярэ б накюярх йскэрспш, яонпрю, нпцюмхгюжхх днясцю х пюгбкевемхи;2015;4603702,49;87443,69;3603262,8
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a18;деърекэмнярэ б накюярх йскэрспш, яонпрю, нпцюмхгюжхх днясцю х пюгбкевемхи;2016;4663553,81;84142,81;3812103,07
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a18;деърекэмнярэ б накюярх йскэрспш, яонпрю, нпцюмхгюжхх днясцю х пюгбкевемхи;2017;4999330;446908;2526766,8
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a19;опеднярюбкемхе опнвху бхднб сяксц;2005;1737487,45;2145,34;429332,48
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a19;опеднярюбкемхе опнвху бхднб сяксц;2006;1916450,15;1133,89;637073,77
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a19;опеднярюбкемхе опнвху бхднб сяксц;2007;2234581,16;4034,24;911050,14
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a19;опеднярюбкемхе опнвху бхднб сяксц;2008;2440163,05;4182,13;1088913,41
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a19;опеднярюбкемхе опнвху бхднб сяксц;2009;2520688,89;4170,55;1044334,98
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a19;опеднярюбкемхе опнвху бхднб сяксц;2010;2613954,56;1993,25;962326,53
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a19;опеднярюбкемхе опнвху бхднб сяксц;2011;2919788,35;2232,56;1226082,04
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a19;опеднярюбкемхе опнвху бхднб сяксц;2012;3185491,52;2537,46;1160087,94
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a19;опеднярюбкемхе опнвху бхднб сяксц;2013;3357508,64;2694,82;1246620,32
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a19;опеднярюбкемхе опнвху бхднб сяксц;2014;3273570,97;2826,61;1239884,43
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a19;опеднярюбкемхе опнвху бхднб сяксц;2015;3247384,52;2734,8;1272342,03
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a19;опеднярюбкемхе опнвху бхднб сяксц;2016;3289601,88;2511,45;1172002,94
1;аЕКЦНПНДЯЙЮЪ НАКЮЯРЭ;жтн;a19;опеднярюбкемхе опнвху бхднб сяксц;2017;3506715,8;16521;587631,77
2;аПЪМЯЙЮЪ НАКЮЯРЭ;жтн;a01;яекэяйне, кеямне унгъиярбн, нунрю, пшанкнбярбн х пшанбндярбн;2005;19793026,18;565117,84;3533920,12
2;аПЪМЯЙЮЪ НАКЮЯРЭ;жтн;a01;яекэяйне, кеямне унгъиярбн, нунрю, пшанкнбярбн х пшанбндярбн;2006;20244083,2;482774,54;3407447,83
2;аПЪМЯЙЮЪ НАКЮЯРЭ;жтн;a01;яекэяйне, кеямне унгъиярбн, нунрю, пшанкнбярбн х пшанбндярбн;2007;21119244,49;629924,28;3464928,17
